track_name,track_artist,track_popularity,track_album_release_date
Here Comes the Rain Again - Remastered Version,Eurythmics,62,26/11/83
(Feels Like) Heaven,Fiction Factory,57,15/5/84
TRUE - Single Edit,Spandau Ballet,72,25/4/08
The Look Of Love - Pt. 1,ABC,60,4/6/05
Video Killed The Radio Star,The Buggles,70,10/1/80
Our House,Madness,65,8/10/82
Wishful Thinking,China Crisis,53,1/1/92
State Of The Nation,Industry,48,1/1/12
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,81,21/1/83
"Together In Electric Dreams - Remastered / From ""Electric Dreams"" Original Motion Picture Soundtrack",Phil Oakey,62,1/1/03
(Keep Feeling) Fascination,The Human League,46,10/6/05
It's a Sin - 2001 Remaster,Pet Shop Boys,65,7/9/87
I Melt With You - Rerecorded,Modern English,56,1/1/90
Birds Fly (Whisper to a Scream),The Icicle Works,42,31/3/84
Big in Japan - Remaster,Alphaville,61,6/6/05
Head Over Heels,The Go-Go's,48,1/1/90
Do You Really Want To Hurt Me,Culture Club,63,1/9/82
What's on Your Mind (Pure Energy),Information Society,53,21/6/88
Message In A Bottle,The Police,74,2/10/79
Voices Carry,'Til Tuesday,54,1/6/85
Let's Dance - 2018 Remaster,David Bowie,71,14/4/83
99 Luftballons,Nena,73,23/9/83
Burning Flame,Vitamin Z,22,7/6/05
Gold,Spandau Ballet,66,15/5/00
She Sells Sanctuary (2009 Re-master),The Cult,59,7/6/05
Alive And Kicking,Simple Minds,53,7/6/05
Karma Chameleon - Remastered,Culture Club,72,1/10/83
Too Shy,Kajagoogoo,57,5/6/05
The Motion Of Love,Gene Loves Jezebel,42,12/10/87
Sunglasses At Night,Corey Hart,54,1/1/84
Something About You - Single Version,Level 42,58,1/1/89
Beds Are Burning,Midnight Oil,41,8/6/05
Shout,Tears For Fears,70,25/2/85
Lovesong - Remastered,The Cure,65,2/5/89
Human - Edit,The Human League,56,10/6/05
Turn Back The Clock,Johnny Hates Jazz,54,10/6/05
Lessons In Love,Level 42,61,9/6/05
Boys Do Fall In Love,Robin Gibb,49,1/7/84
Angel,Fra Lippo Lippi,45,1/1/87
Six Two Eight - 628,Europe,44,28/2/12
She Drives Me Crazy,Fine Young Cannibals,71,1/1/88
Stitches and Burns,Fra Lippo Lippi,57,1/1/92
When She Cries,Restless Heart,55,1/5/98
Beauty and Madness - 1993,Fra Lippo Lippi,54,25/6/05
Love Vigilantes - 2015 Remaster,New Order,50,13/5/85
I Go Crazy,Flesh For Lulu,39,25/5/87
Whirlpool Heart,The Wild Swans,27,10/6/05
"The More You Ignore Me, the Closer I Get - 2014 Remaster",Morrissey,50,16/6/05
Away,The Bolshoi,39,8/6/05
Desire,Gene Loves Jezebel,39,1/1/07
Secret,Orchestral Manoeuvres In The Dark,52,17/6/85
Pretty in Pink,The Psychedelic Furs,57,3/6/05
Come Undone,Duran Duran,66,15/2/93
Russian Radio,Red Flag,35,11/6/05
If I Ever Lose My Faith In You,Sting,57,9/3/93
99 Red Balloons - Club Mix,Nena,64,14/6/04
The One I Love - Remastered,R.E.M.,63,1/9/87
If You Were Here,Thompson Twins,33,5/6/05
I Beg Your Pardon (I Never Promised You a Rose Garden),Kon Kan,43,30/5/89
Somebody - Remix,Depeche Mode,36,24/9/84
Baby,Devendra Banhart,55,23/10/09
Stuck on the puzzle,Alex Turner,63,14/3/11
Reflections After Jane,The Clientele,34,4/9/15
Always Forever,Cults,60,11/10/13
Doing All Right - ...Revisited,Smile,62,19/10/18
Television / So Far So Good,Rex Orange County,69,26/4/17
80's Comedown Machine,The Strokes,53,22/3/13
Paranoid Android - Remastered,Radiohead,53,23/6/17
Lover Is a Day,Cuco,1,9/7/16
Four Portraits,Vansire,31,26/1/17
Winter's Ballad,Cuco,0,28/1/17
I Love You So,The Walters,70,28/11/14
Sunflower,Rex Orange County,79,22/3/17
Loving Is Easy,Rex Orange County,80,11/10/17
Just Say Yes,Snow Patrol,60,1/1/09
New Light,John Mayer,80,10/5/18
Nice Boys,TEMPOREX,67,11/1/17
Everytime,boy pablo,70,19/5/17
You Say I'm in Love,Banes World,68,26/1/17
Lo Que Siento,Cuco,76,25/5/17
Drowsy,Banes World,60,4/6/16
My Jinji,落日飛車 Sunset Rollercoaster,26,1/3/16
I Don't Know You,The Marías,66,14/6/17
Social Sites,Cosmo Pyke,58,24/10/16
Peach Pit,Peach Pit,67,27/6/18
Pretty Girls,Michael Seyer,55,29/12/16
Falling for U,Peachy!,78,14/8/17
Stay Away from My Baby,Banes World,53,4/6/16
Latch,Disclosure,19,1/1/13
Edition,Rex Orange County,67,12/9/17
Lucky Love,Michael Seyer,54,7/3/18
Breathe (In the Air),Pink Floyd,68,1/3/73
We Are The Champions - Remastered 2011,Queen,76,28/10/77
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,88,14/12/18
Do You Feel It?,Chaos Chaos,63,7/10/14
Kids,Current Joys,64,17/10/16
"Call It Fate, Call It Karma",The Strokes,63,22/3/13
Yes I'm Changing,Tame Impala,69,17/7/15
Wake Up in the Sky,Gucci Mane,73,7/12/18
Fake Plastic Trees,Radiohead,70,28/3/95
Roxanne - Remastered 2003,The Police,22,2/11/78
Dancing,Mellow Fellow,60,18/7/17
Eclipse,Inner Wave,28,4/8/17
Sick Feeling,boy pablo,64,5/10/18
Cool with You,Her's,66,12/5/17
You Make Me Crazy,Streetz,34,9/9/14
We Are Young (feat. Janelle Monáe),fun.,75,14/2/12
"Harder, Better, Faster, Stronger",Daft Punk,70,7/3/01
Believe In Me,Lenny Kravitz,49,1/1/01
Don't Speak,No Doubt,67,10/10/95
Rock DJ,Robbie Williams,68,1/1/00
Let Me Entertain You,Robbie Williams,67,1/1/97
Only in My Dreams,The Marías,63,3/11/17
Under Pressure - Remastered,Queen,81,3/5/82
La Mujer Perfecta,KURT,72,11/5/18
Como te extraño mi amor,Café Tacvba,70,25/10/96
Quiero Ver,Café Tacvba,64,1/1/07
Eres,Café Tacvba,73,1/1/03
Love,Zoé,70,19/11/03
Arrullo De Estrellas,Zoé,68,1/1/13
Veneno,Zoé,52,19/11/03
Soñé,Zoé,56,19/11/03
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,55,9/6/05
Como Tú (Magic Music Box),León Larregui,63,1/1/12
Souvenir,León Larregui,62,1/1/12
Locos,León Larregui,71,11/3/16
Dancing in the Moonlight,Toploader,69,22/4/09
Belleza De Cantina,Cardenales De Nuevo León,68,1/1/05
Exit Music (For a Film),Radiohead,64,28/5/97
Let It Be - Remastered 2009,The Beatles,79,8/5/70
Crimen,Gustavo Cerati,70,4/4/06
You Might Be Sleeping,Jakob Ogawa,27,24/5/17
Bubble Gum,Clairo,72,22/2/19
Loco,M2H,57,21/12/18
Cuz You're My Girl,Yung Heazy,56,1/6/18
Los Malaventurados No Lloran,PXNDX,67,2/10/06
One Way Trigger,The Strokes,59,22/3/13
I Think We're Alone Now,Tiffany,68,1/1/87
What A Heavenly Way To Die,Troye Sivan,60,31/8/18
We Don't Talk Anymore,Charlie Puth,79,29/1/16
Heavydirtysoul,Twenty One Pilots,71,15/5/15
Stressed Out,Twenty One Pilots,83,15/5/15
Pensando en Ti,Canserbero,66,2/7/05
I Don't Wanna Lose You Tonight,Brian Dunne,39,17/2/15
Dancin (feat. Luvli) - Krono Remix,Aaron Smith,84,7/11/14
Self Esteem,The Offspring,71,21/6/05
Heart-Shaped Box,Nirvana,74,21/9/93
Killing In The Name,Rage Against The Machine,78,14/6/05
The Kids Aren't Alright,The Offspring,76,16/11/98
Take Me Out,Franz Ferdinand,73,26/6/05
American Idiot,Green Day,78,21/9/04
Chop Suey!,System Of A Down,80,4/9/01
Enter Sandman,Metallica,79,1/1/91
Man in the Box,Alice In Chains,71,1/8/90
God Save The Queen,Sex Pistols,62,27/10/77
I Wanna Be Sedated,Ramones,64,31/5/05
Two Princes,Spin Doctors,63,13/6/05
Do You Want To,Franz Ferdinand,59,3/10/05
Don't Look Back Into The Sun,The Libertines,60,18/8/03
Heroes - 2017 Remaster,David Bowie,75,30/5/05
Lonely Boy,The Black Keys,72,6/12/11
Rebel Rebel - 2016 Remaster,David Bowie,74,24/5/74
Piledriver Waltz,Arctic Monkeys,58,6/6/11
Somebody To Love - 2011 Mix,Queen,55,19/10/18
Starman - 2012 Remaster,David Bowie,73,6/6/72
Rhiannon - 2017 Remaster,Fleetwood Mac,47,11/7/75
Once I Had A Love (AKA The Disco Song) - Remastered,Blondie,48,1/2/78
My Sweet Lord,George Harrison,75,27/11/70
Don't You (Forget About Me),Simple Minds,45,7/6/05
Half a Person - 2011 Remaster,The Smiths,52,9/6/05
Bennie And The Jets - Remastered 2014,Elton John,66,5/10/73
Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,61,9/6/05
Catalina Breeze,The Blue Jean Committee,37,20/11/15
In Between Days - 2006 Remaster,The Cure,53,26/8/85
Baba O'Riley,The Who,11,14/8/71
Lola - Remastered,The Kinks,57,27/11/70
Waterloo Sunset - Mono Mix,The Kinks,66,15/9/67
All Day and All of the Night,The Kinks,69,2/10/64
All Things Must Pass,George Harrison,58,27/11/70
Two Fine People,Yusuf / Cat Stevens,23,1/1/75
Teenage Kicks,The Undertones,45,13/5/79
Rio - 2001 Remastered Version,Duran Duran,33,10/5/82
Wasteland,The Jam,25,17/11/79
Stay Free - Remastered,The Clash,45,31/5/05
Substitute - Single Version,The Who,3,1/1/14
Sunshine Of Your Love,Cream,12,2/11/67
Pride (In The Name Of Love) - Remastered 2009,U2,59,1/10/84
The King of Wishful Thinking,Go West,61,14/11/92
Don't Go Breaking My Heart,Elton John,14,1/1/02
It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,67,1/9/87
The Boy with the Thorn in His Side - 2011 Remaster,The Smiths,53,8/6/05
Into The Great Wide Open,Tom Petty and the Heartbreakers,55,1/1/91
The Back Seat Of My Car - 1993 Digital Remaster,Paul McCartney,0,17/5/71
Wildflowers,Tom Petty,68,21/10/94
Take It Easy - 2013 Remaster,Eagles,75,25/5/05
A Hazy Shade of Winter,Simon & Garfunkel,54,3/4/68
I Need You - Live,Tom Petty and the Heartbreakers,21,9/2/18
Saturday Night’s Alright (For Fighting) - Remastered 2014,Elton John,56,5/10/73
The Bitch Is Back,Elton John,59,28/6/74
Between The Devil And The Deep Blue Sea,George Harrison,40,19/11/02
What Is Life,George Harrison,66,27/11/70
Awaiting On You All,George Harrison,45,27/11/70
Wah-Wah,George Harrison,53,27/11/70
Give Me Love (Give Me Peace On Earth),George Harrison,60,30/5/73
My Generation - Mono Version,The Who,56,1/4/66
I Can't Explain - Stereo Version,The Who,41,3/12/65
What Difference Does It Make? - 2011 Remaster,The Smiths,52,6/6/05
Town Called Malice,The Jam,20,22/6/15
Cemetry Gates - 2011 Remaster,The Smiths,52,8/6/05
Changes - 2015 Remaster,David Bowie,66,17/12/71
Out Of Tune,Real Estate,36,18/10/11
Honky Cat,Elton John,57,19/5/72
Uncle Albert / Admiral Halsey - Medley / Remastered 2012,Paul McCartney,55,17/5/71
Maybe I’m Amazed - Remastered 2011,Paul McCartney,67,17/4/70
'39 - 2011 Mix,Queen,60,21/11/75
Moondance - 2013 Remaster,Van Morrison,69,1970-02
Handle With Care,Traveling Wilburys,9,18/10/88
Got My Mind Set On You - 2004 Mix,George Harrison,70,2/11/87
When We Was Fab - 2004 Mix,George Harrison,44,2/11/87
The Long And Winding Road - Remastered 2009,The Beatles,63,8/5/70
The Chain - 2004 Remaster,Fleetwood Mac,78,4/2/77
Jet - Remastered 2010,Paul McCartney,8,5/12/73
Silly Love Songs - 1993 Digital Remaster,Wings,58,25/3/76
"Take Me Home, Country Roads - Rerecorded",John Denver,44,17/6/97
Rocky Mountain High,John Denver,15,25/5/05
The Boxer,Simon & Garfunkel,18,14/6/72
Wouldn't It Be Nice - Stereo Mix,The Beach Boys,71,16/6/66
50 Ways to Leave Your Lover,Paul Simon,69,25/10/75
Pictures of You,The Cure,57,2/5/89
Close To Me,The Cure,68,26/8/85
All Those Years Ago - 2004 Mix,George Harrison,53,1/6/81
Crocodile Rock,Elton John,70,22/1/73
It's Not Living (If It's Not With You),The 1975,74,30/11/18
Sign of the Times,Harry Styles,80,12/5/17
Carolina,Harry Styles,68,12/5/17
Sultans of Swing,Dire Straits,65,7/10/78
Romeo and Juliet,Dire Straits,54,17/10/80
Doctor My Eyes,Jackson Browne,66,25/5/05
Rising Sun,George Harrison,30,19/11/02
I Don't Want to Know - 2004 Remaster,Fleetwood Mac,55,4/2/77
Movin' Out (Anthony's Song),Billy Joel,59,30/5/05
Daniel,Elton John,65,22/1/73
Stand By Me - Remastered,Oasis,50,21/8/97
Sister Golden Hair,America,66,28/5/05
Where Have All the Good Times Gone,The Kinks,36,26/11/65
If Not For You,George Harrison,59,27/11/70
Fluorescent Adolescent,Arctic Monkeys,66,24/4/07
Hate To Say I Told You So,The Hives,57,22/6/05
Under Cover of Darkness,The Strokes,69,18/3/11
Always Where I Need To Be,The Kooks,56,1/1/08
The Less I Know The Better,Tame Impala,85,17/7/15
Time to Pretend,MGMT,71,14/12/07
GfC,"Albert Hammond, Jr.",33,8/7/08
Leave It In My Dreams,The Voidz,58,30/3/18
Feels Like We Only Go Backwards,Tame Impala,75,1/1/12
Feel Good Inc.,Gorillaz,80,23/5/05
Who The Fuck Are Arctic Monkeys?,Arctic Monkeys,44,9/5/06
Lithium,Nirvana,68,26/9/91
Clint Eastwood,Gorillaz,68,23/6/05
Sleep Alone,Two Door Cinema Club,55,31/8/12
Golden Skans,Klaxons,64,29/6/05
Pumped Up Kicks,Foster The People,83,23/5/11
Walk Idiot Walk,The Hives,58,1/1/04
Breezeblocks,alt-J,73,18/9/12
Kathleen,Catfish and the Bottlemen,66,15/9/14
Bite My Tongue,The Academic,26,12/1/18
Television,The Academic,24,12/1/18
Electric Feel,MGMT,77,14/12/07
Can I Call You Tonight?,Dayglow,72,28/9/18
Don't Look Back In Anger - Remastered,Oasis,63,2/10/95
Is This It,The Strokes,55,30/7/01
Why'd You Only Call Me When You're High?,Arctic Monkeys,76,9/9/13
Disappear Here,Bad Suns,45,16/9/16
Cigarette Daydreams,Cage The Elephant,72,8/10/13
Down By The River,Milky Chance,57,20/6/14
Tongue Tied,Grouplove,78,2/9/11
Otherside,Red Hot Chili Peppers,60,8/6/99
Machu Picchu,The Strokes,63,18/3/11
Ace in the Hole,Saint Motel,45,16/8/14
Wake Me up When September Ends,Green Day,76,21/9/04
Say It Ain't So,Weezer,17,10/5/94
Animal,Neon Trees,68,1/1/10
Smells Like Teen Spirit,Nirvana,74,26/9/91
For Elise,Saint Motel,60,21/10/16
Kids,MGMT,76,14/12/07
Goodie Bag,Still Woozy,45,5/11/17
Chamber Of Reflection,Mac DeMarco,73,1/4/14
Silvertongue,Young the Giant,66,12/8/16
Cold Cold Man,Saint Motel,65,16/8/14
Talk Too Much,COIN,68,21/4/17
Cough Syrup,Young the Giant,70,3/7/05
Dreaming,Smallpools,57,24/3/15
Someday,The Strokes,64,30/7/01
Trojans,Atlas Genius,60,18/2/13
Help Our Souls (Urban Contact Radio Edit),NIHILS,51,10/4/15
Last Nite,The Strokes,65,30/7/01
Woods,Mac Miller,72,17/1/20
In My Mind,The Amazons,7,17/1/20
Half Your Age,Joywave,56,7/1/20
Mary Don't Mind,VANT,26,10/1/20
Westside,FMLYBND,32,1/1/20
Break My Baby,KALEO,63,15/1/20
Everything Else Has Gone Wrong,Bombay Bicycle Club,45,19/12/19
You Won’t Answer My Phone Calls but I Bet You’ll Listen to This Song so I Guess This Is the Only Way to Talk to You,Adam Jensen,47,23/12/19
Move to San Francisco,Circa Waves,55,8/1/20
Fake News,The Luka State,16,17/1/20
So Predictable,Set It Off,57,3/1/20
Better Man,Courteeners,15,20/12/19
Plastic Dream,The Lizards,15,20/12/19
Wasting Time,The Mowgli's,57,3/1/20
Hungry For The Holy Cow,Sleep Patterns,11,30/11/19
The Path to Awareness,Stefano Casavecchia,12,21/7/19
No Sleep,No Love For The Middle Child,51,3/1/20
Alive,Daughtry,60,18/12/19
Grim,The Blue Stones,56,13/12/19
Devil's Basement,Shanghai Treason,6,22/11/19
Dance with You,Hoofa,7,27/11/19
Good Man,The Federal Empire,44,6/12/19
Feed Off Sin,Public Theatre,29,20/12/19
Your Dreams,Jon Magnusson,13,14/4/17
Did My Best,The Voidz,60,13/12/19
Come To Me,ÄTNA,53,6/12/19
Loose Lips Sink Ships,The Band Royale,30,1/1/20
The Dark,John Clark,7,13/12/19
Retrograde,HUDSUN,30,1/11/19
Outta My Mind,Des Rocs,39,22/11/19
Prescriptive Poison,Miss Kill,15,20/12/19
Sideshow,Evan Petruzzi,26,18/12/18
Another,Naipia,16,29/11/19
Monster,Novustory,24,11/10/19
Wenn ich wollte,Madsen,38,6/12/19
Changes,High Tropics,32,15/11/19
Down,The Man Who,39,22/11/19
Deserter,Crystal Tides,18,22/11/19
Airport,Yammerer,19,22/11/19
Get Back,Secondhand Habit,9,11/10/19
Paint California,NoMBe,53,4/12/19
Hot,Confetti,51,22/11/19
World Record Dive,Lucas Coe,8,7/7/19
None of the Above,TRASH HEADS,4,15/11/19
original me (feat. dan reynolds of imagine dragons),YUNGBLUD,71,9/10/19
Ostracised,KOYO,17,29/11/19
"Fire, Ready, Aim",Green Day,62,9/10/19
Whyamisosadallthetime,Molars,8,1/11/19
Meet the Sky,Third Lung,11,18/10/19
"Bigger Life - Live @ Königsplatz München, 15.09.19",Michael Patrick Kelly,22,22/11/19
Placebo,Chasing Deer,11,31/8/18
Island,Kensington,54,15/11/19
Regress,InAir,3,13/9/19
Turn the Wheel,Agat,2,22/11/19
Nothing Breaks Like a Heart,Frank Carter & The Rattlesnakes,45,15/11/19
Fall Apart,Sydney,3,25/10/19
Playground,My Ugly Clementine,44,15/11/19
The End of the Game,Weezer,62,10/9/19
Robbery,Lime Cordiale,64,20/9/19
CAN YOU HEAR ME NOW?,Bishop Briggs,52,8/11/19
idc,ren,51,13/11/19
The Best,AWOLNATION,65,5/11/19
Hang on to Yourself,Palaye Royale,55,18/10/19
Dirt in my Eyes,Cold War Kids,52,1/11/19
Rush,The Score,57,9/8/19
Living Proof,Des Rocs,43,6/9/19
Hollow,Barns Courtney,52,9/8/19
Desensitize,DREAMERS,59,8/11/19
Like Before You Were Born,DIIV,49,4/10/19
All The Way (Stay),Jimmy Eat World,48,23/9/19
Swim For Your Life,The Pale White,56,11/10/19
Dancing In The Dark,Lucy Dacus,50,12/9/19
Dig,Arrested Youth,55,1/11/19
Hurt My Heart,White Lies,47,25/9/19
Novocaine,Twin Atlantic,48,17/10/19
Die To Live,Volbeat,50,2/8/19
Oblivion,Zayde Wølf,44,27/9/19
Space Cadet,beabadoobee,41,14/10/19
Nothing To Lose,DI-RECT,41,11/10/19
Black Gold (Edit),Editors,40,5/9/19
Darkside,blink-182,23,26/7/19
One Last Breath,Creed,68,1/1/01
The Man Who Sold The World - MTV Unplugged,Nirvana,46,1/1/02
Who Can It Be Now?,Men At Work,63,3/6/05
Glycerine - Remastered,Bush,63,6/12/94
Secret Smile,Semisonic,57,24/3/98
Unwell,Matchbox Twenty,62,29/9/07
The Man Who Sold The World,Nirvana,72,1/1/94
"I Am The Highway - Live At Queen Elizabeth Theatre, Toronto, ON/2011",Chris Cornell,50,1/1/11
Come As You Are,Nirvana,63,1/1/94
Mr. Writer,Stereophonics,51,1/1/01
Every Breaking Wave,U2,49,1/1/14
Song For Someone,U2,44,1/1/14
Iris (Hold Me Close),U2,44,1/1/14
Moment Of Surrender,U2,45,1/1/09
Miracle Drug,U2,43,1/1/04
Grace,U2,37,1/1/00
Just Can't Get Enough - 2006 Remaster,Depeche Mode,61,2/11/81
Tenderness,General Public,50,1/1/12
Blister in the Sun - 2002 Remastered Version,Violent Femmes,18,5/6/05
The Village - 2015 Remaster,New Order,45,2/5/83
(Forever) Live And Die,Orchestral Manoeuvres In The Dark,46,29/9/86
Let Me Go,T-4-2,9,1/8/92
Work for Love,Ministry,36,5/6/05
The Perfect Kiss - 2015 Remaster,New Order,50,13/5/85
Everyday Is Halloween,Ministry,35,9/11/11
Living in Oblivion,Anything Box,0,18/1/18
A Little Respect,Erasure,62,15/5/88
The Ghost in You,The Psychedelic Furs,44,1/1/88
No Limit,Breakwater,31,31/5/05
Turn - 2015 Remaster,New Order,34,28/3/05
Your Silent Face - 2015 Remaster,New Order,54,2/5/83
Hey Nineteen,Steely Dan,60,2/6/05
The Chauffeur - 2001 Remastered Version,Duran Duran,29,10/5/82
Kiss of Love,Anything Box,24,20/3/90
When We Lie,Anything Box,23,20/3/90
Have In Mind,Cetu Javu,32,3/6/11
Love My Way,The Psychedelic Furs,0,3/11/17
"Temptation - 7"" Version; 2015 Remaster",New Order,49,6/12/05
I Ran (So Far Away),A Flock Of Seagulls,57,26/11/02
Rock You Like a Hurricane - 2015 - Remaster,Scorpions,9,6/6/05
Let Me Go,Heaven 17,44,4/6/05
Every Breath You Take,The Police,39,1/1/92
Enjoy the Silence,Depeche Mode,71,28/9/98
It's No Good,Depeche Mode,58,14/4/97
Somebody That I Used To Know,Gotye,77,1/1/11
Beautiful Day,U2,72,1/1/00
Sunday Bloody Sunday - Remastered 2008,U2,72,28/2/83
Where The Streets Have No Name - Remastered,U2,65,3/3/87
Dream On,Aerosmith,78,5/1/73
Domino Dancing,Pet Shop Boys,59,31/3/98
West End Girls - 2001 Remaster,Pet Shop Boys,67,24/3/86
Careless Whisper,George Michael,75,9/11/98
Love Is A Battlefield,Pat Benatar,59,15/10/01
Popular Monster,Falling In Reverse,75,20/11/19
Grave,Wage War,53,30/8/19
Inside Out (Radio Edit),Five Finger Death Punch,57,3/12/19
Low Life,Crobot,54,23/8/19
Infinite,Silverstein,59,8/1/20
Agree to Disagree,Sleeping With Sirens,57,6/9/19
Sever,Red,45,17/1/20
MONOMANIA,The Word Alive,54,10/1/20
Already Dead,Hollywood Undead,59,25/10/19
Killing Me Slowly,Bad Wolves,65,23/8/19
Underneath,Code Orange,52,10/1/20
Nero Forte,Slipknot,72,9/8/19
Talking Myself In Circles,Four Year Strong,26,15/1/20
Victory,Fire From The Gods,51,1/11/19
Paranoid,I Prevail,2,18/3/19
Under the Graveyard,Ozzy Osbourne,71,8/11/19
SAVAGES,Ice Nine Kills,58,5/10/18
The Disease,Anti-Flag,53,10/1/20
God's Gonna Cut You Down,Marilyn Manson,67,18/10/19
Can You Hear Me,Korn,19,6/9/19
Blow Me,The Used,56,6/12/19
Forgiveness I + II,Billy Talent,56,27/11/19
ONE,Rev Theory,35,15/1/20
History of Violence,Theory of a Deadman,60,25/9/19
Ludens,Bring Me The Horizon,73,6/11/19
Nowhere To Run,Fozzy,54,29/8/19
Soak Me in Bleach,The Amity Affliction,61,8/1/20
Every Second (Eva Under Fire),From Ashes to New,52,6/12/19
The Hunted (feat. Sully Erna),Saint Asonia,58,24/7/19
Native Son,Alter Bridge,32,18/10/19
Obvious,DIAMANTE,36,17/1/20
The Violence,Asking Alexandria,67,11/7/19
Far Away,Breaking Benjamin,59,6/12/19
Battle Drums,Kayzo,48,15/1/20
Fill the Crown,Poppy,56,10/12/19
Straight to Hell,Ozzy Osbourne,66,22/11/19
All I Had To Lose (feat. Mark Morales),Mark Morton,44,10/1/20
FYI,THE HARA,43,13/12/19
Her Eyes,Fame on Fire,53,5/12/19
Crossfire,Otherwise,46,8/11/19
Trial By Fire,Saul,48,15/11/19
When the Contagion Is You,Jasta,44,6/11/19
Yuve Yuve Yu (feat. From Ashes to New),The HU,56,4/10/19
Erase The Pain,Palisades,61,28/12/18
Leave It All Behind,Sleeping With Sirens,62,19/6/19
REV001,Refused,45,13/9/19
Right Now,Fire From The Gods,58,30/8/19
The Offering,Sleep Token,2,4/7/19
Masochist,Polaris,49,7/11/19
Beyond The Wave,Of Allies,40,2/8/19
Shakin' Off The Rust,The Blue Stones,62,11/10/19
